pdf_path,company_year_key,qa_count,qa_count_cumulative
2021-03-31__深圳市建筑科学研究院股份有限公司__300675__建科院__2020年__年度报告.pdf,深圳市建筑科学研究院股份有限公司#2020,1,2090
2022-04-19__深圳市强瑞精密技术股份有限公司__301128__强瑞技术__2021年__年度报告.pdf,深圳市强瑞精密技术股份有限公司#2021,1,2091
2022-04-28__深圳市得润电子股份有限公司__002055__得润电子__2021年__年度报告.pdf,深圳市得润电子股份有限公司#2021,1,2092
2020-04-23__深圳市德方纳米科技股份有限公司__300769__德方纳米__2019年__年度报告.pdf,深圳市德方纳米科技股份有限公司#2019,1,2093
2022-03-30__深圳市德方纳米科技股份有限公司__300769__德方纳米__2021年__年度报告.pdf,深圳市德方纳米科技股份有限公司#2021,1,2094
2020-04-17__深圳市德赛电池科技股份有限公司__000049__德赛电池__2019年__年度报告.pdf,深圳市德赛电池科技股份有限公司#2019,1,2095
2020-04-08__深圳市怡亚通供应链股份有限公司__002183__怡亚通__2019年__年度报告.pdf,深圳市怡亚通供应链股份有限公司#2019,1,2096
2021-04-16__深圳市拓日新能源科技股份有限公司__002218__拓日新能__2020年__年度报告.pdf,深圳市拓日新能源科技股份有限公司#2020,1,2097
2022-04-23__深圳市捷顺科技实业股份有限公司__002609__捷顺科技__2021年__年度报告.pdf,深圳市捷顺科技实业股份有限公司#2021,1,2098
2021-03-31__深圳市新产业生物医学工程股份有限公司__300832__新产业__2020年__年度报告.pdf,深圳市新产业生物医学工程股份有限公司#2020,1,2099
2021-04-09__深圳市新南山控股集团股份有限公司__002314__南山控股__2020年__年度报告.pdf,深圳市新南山控股(集团)股份有限公司#2020,1,2100
2020-04-14__深圳市新国都股份有限公司__300130__新国都__2019年__年度报告.pdf,深圳市新国都股份有限公司#2019,1,2101
2022-04-26__深圳市新星轻合金材料股份有限公司__603978__深圳新星__2021年__年度报告.pdf,深圳市新星轻合金材料股份有限公司#2021,1,2102
2020-04-08__深圳市方直科技股份有限公司__300235__方直科技__2019年__年度报告.pdf,深圳市方直科技股份有限公司#2019,1,2103
2022-04-19__深圳市昌红科技股份有限公司__300151__昌红科技__2021年__年度报告.pdf,深圳市昌红科技股份有限公司#2021,1,2104
2022-04-15__深圳市明微电子股份有限公司__688699__明微电子__2021年__年度报告.pdf,深圳市明微电子股份有限公司#2021,1,2105
2020-12-02__深圳市智动力精密技术股份有限公司__300686__智动力__2019年__年度报告.pdf,深圳市智动力精密技术股份有限公司#2019,1,2106
2020-03-24__深圳市智莱科技股份有限公司__300771__智莱科技__2019年__年度报告.pdf,深圳市智莱科技股份有限公司#2019,1,2107
2021-04-20__深圳市朗科智能电气股份有限公司__300543__朗科智能__2020年__年度报告.pdf,深圳市朗科智能电气股份有限公司#2020,1,2108
2020-04-18__深圳市朗科科技股份有限公司__300042__朗科科技__2019年__年度报告.pdf,深圳市朗科科技股份有限公司#2019,1,2109
2020-03-28__深圳市机场股份有限公司__000089__深圳机场__2019年__年度报告.pdf,深圳市机场股份有限公司#2019,1,2110
2021-06-08__深圳市杰普特光电股份有限公司__688025__杰普特__2020年__年度报告.pdf,深圳市杰普特光电股份有限公司#2020,1,2111
2022-04-26__深圳市欣天科技股份有限公司__300615__欣天科技__2021年__年度报告.pdf,深圳市欣天科技股份有限公司#2021,1,2112
2022-04-13__深圳市水务规划设计院股份有限公司__301038__深水规院__2021年__年度报告.pdf,深圳市水务规划设计院股份有限公司#2021,1,2113
2022-04-26__深圳市汇创达科技股份有限公司__300909__汇创达__2021年__年度报告.pdf,深圳市汇创达科技股份有限公司#2021,1,2114
2022-04-26__深圳市汇川技术股份有限公司__300124__汇川技术__2021年__年度报告.pdf,深圳市汇川技术股份有限公司#2021,1,2115
2022-04-27__深圳市汇顶科技股份有限公司__603160__汇顶科技__2021年__年度报告.pdf,深圳市汇顶科技股份有限公司#2021,1,2116
2020-04-17__深圳市沃特新材料股份有限公司__002886__沃特股份__2019年__年度报告.pdf,深圳市沃特新材料股份有限公司#2019,1,2117
2022-04-28__深圳市洲明科技股份有限公司__300232__洲明科技__2021年__年度报告.pdf,深圳市洲明科技股份有限公司#2021,1,2118
2022-04-29__深圳市海王生物工程股份有限公司__000078__海王生物__2021年__年度报告.pdf,深圳市海王生物工程股份有限公司#2021,1,2119
2022-04-26__深圳市深粮控股股份有限公司__000019__深粮控股__2021年__年度报告.pdf,深圳市深粮控股股份有限公司#2021,1,2120
2022-04-28__深圳市燃气集团股份有限公司__601139__深圳燃气__2021年__年度报告.pdf,深圳市燃气集团股份有限公司#2021,1,2121
2021-04-06__深圳市爱施德股份有限公司__002416__爱施德__2020年__年度报告.pdf,深圳市爱施德股份有限公司#2020,1,2122
2020-03-18__深圳市物业发展集团股份有限公司__200011__深物业集团__2019年__年度报告.pdf,深圳市物业发展(集团)股份有限公司#2019,1,2123
2020-04-03__深圳市特力集团股份有限公司__200025__深特力__2019年__年度报告.pdf,深圳市特力(集团)股份有限公司#2019,1,2124
2022-04-28__深圳市瑞丰光电子股份有限公司__300241__瑞丰光电__2021年__年度报告.pdf,深圳市瑞丰光电子股份有限公司#2021,1,2125
2020-04-14__深圳市瑞凌实业集团股份有限公司__300154__瑞凌股份__2019年__年度报告.pdf,深圳市瑞凌实业集团股份有限公司#2019,1,2126
2021-04-06__深圳市瑞凌实业集团股份有限公司__300154__瑞凌股份__2020年__年度报告.pdf,深圳市瑞凌实业集团股份有限公司#2020,1,2127
2022-04-28__深圳市皇庭国际企业股份有限公司__200056__皇庭国际__2021年__年度报告.pdf,深圳市皇庭国际企业股份有限公司#2021,1,2128
2020-04-09__深圳市盐田港股份有限公司__000088__盐田港__2019年__年度报告.pdf,深圳市盐田港股份有限公司#2019,1,2129
2022-03-31__深圳市禾望电气股份有限公司__603063__禾望电气__2021年__年度报告.pdf,深圳市禾望电气股份有限公司#2021,1,2130
2021-04-20__深圳市科思科技股份有限公司__688788__科思科技__2020年__年度报告.pdf,深圳市科思科技股份有限公司#2020,1,2131
2022-04-27__深圳市科陆电子科技股份有限公司__002121__科陆电子__2021年__年度报告.pdf,深圳市科陆电子科技股份有限公司#2021,1,2132
2021-04-27__深圳市索菱实业股份有限公司__002766__索菱股份__2020年__年度报告.pdf,深圳市索菱实业股份有限公司#2020,1,2133
2023-04-28__深圳市翔丰华科技股份有限公司__300890__翔丰华__2020年__年度报告.pdf,深圳市翔丰华科技股份有限公司#2020,1,2134
2022-04-20__深圳市联得自动化装备股份有限公司__300545__联得装备__2021年__年度报告.pdf,深圳市联得自动化装备股份有限公司#2021,1,2135
2022-04-19__深圳市联赢激光股份有限公司__688518__联赢激光__2021年__年度报告.pdf,深圳市联赢激光股份有限公司#2021,1,2136
2022-04-23__深圳市聚飞光电股份有限公司__300303__聚飞光电__2021年__年度报告.pdf,深圳市聚飞光电股份有限公司#2021,1,2137
2021-04-10__深圳市艾比森光电股份有限公司__300389__艾比森__2020年__年度报告.pdf,深圳市艾比森光电股份有限公司#2020,1,2138
2022-04-29__深圳市芭田生态工程股份有限公司__002170__芭田股份__2021年__年度报告.pdf,深圳市芭田生态工程股份有限公司#2021,1,2139
2022-04-26__深圳市英可瑞科技股份有限公司__300713__英可瑞__2021年__年度报告.pdf,深圳市英可瑞科技股份有限公司#2021,1,2140
2022-03-22__深圳市英唐智能控制股份有限公司__300131__英唐智控__2021年__年度报告.pdf,深圳市英唐智能控制股份有限公司#2021,1,2141
2021-04-22__深圳市蓝海华腾技术股份有限公司__300484__蓝海华腾__2020年__年度报告.pdf,深圳市蓝海华腾技术股份有限公司#2020,1,2142
2022-04-27__深圳市裕同包装科技股份有限公司__002831__裕同科技__2021年__年度报告.pdf,深圳市裕同包装科技股份有限公司#2021,1,2143
2021-06-05__深圳市证通电子股份有限公司__002197__证通电子__2020年__年度报告.pdf,深圳市证通电子股份有限公司#2020,1,2144
2022-04-27__深圳市赢时胜信息技术股份有限公司__300377__赢时胜__2021年__年度报告.pdf,深圳市赢时胜信息技术股份有限公司#2021,1,2145
2020-03-31__深圳市超频三科技股份有限公司__300647__超频三__2019年__年度报告.pdf,深圳市超频三科技股份有限公司#2019,1,2146
2022-04-13__深圳市路畅科技股份有限公司__002813__路畅科技__2021年__年度报告.pdf,深圳市路畅科技股份有限公司#2021,1,2147
2022-04-29__深圳市远望谷信息技术股份有限公司__002161__远望谷__2021年__年度报告.pdf,深圳市远望谷信息技术股份有限公司#2021,1,2148
2022-05-24__深圳市迪威迅股份有限公司__300167__迪威迅__2021年__年度报告.pdf,深圳市迪威迅股份有限公司#2021,1,2149
2020-04-14__深圳市道通科技股份有限公司__688208__道通科技__2019年__年度报告.pdf,深圳市道通科技股份有限公司#2019,1,2150
2020-04-18__深圳市金新农科技股份有限公司__002548__金新农__2019年__年度报告.pdf,深圳市金新农科技股份有限公司#2019,1,2151
2022-04-26__深圳市金溢科技股份有限公司__002869__金溢科技__2021年__年度报告.pdf,深圳市金溢科技股份有限公司#2021,1,2152
2021-04-22__深圳市金证科技股份有限公司__600446__金证股份__2020年__年度报告.pdf,深圳市金证科技股份有限公司#2020,1,2153
2022-04-19__深圳市铂科新材料股份有限公司__300811__铂科新材__2021年__年度报告.pdf,深圳市铂科新材料股份有限公司#2021,1,2154
2022-04-15__深圳市长亮科技股份有限公司__300348__长亮科技__2021年__年度报告.pdf,深圳市长亮科技股份有限公司#2021,1,2155
2022-04-28__深圳市雄帝科技股份有限公司__300546__雄帝科技__2021年__年度报告.pdf,深圳市雄帝科技股份有限公司#2021,1,2156
2021-04-21__深圳市雄韬电源科技股份有限公司__002733__雄韬股份__2020年__年度报告.pdf,深圳市雄韬电源科技股份有限公司#2020,1,2157
2022-04-19__深圳市飞荣达科技股份有限公司__300602__飞荣达__2021年__年度报告.pdf,深圳市飞荣达科技股份有限公司#2021,1,2158
2021-06-09__深圳市麦捷微电子科技股份有限公司__300319__麦捷科技__2020年__年度报告.pdf,深圳市麦捷微电子科技股份有限公司#2020,1,2159
2022-03-23__深圳市鼎阳科技股份有限公司__688112__鼎阳科技__2021年__年度报告.pdf,深圳市鼎阳科技股份有限公司#2021,1,2160
2021-04-15__深圳广田集团股份有限公司__002482__广田集团__2020年__年度报告.pdf,深圳广田集团股份有限公司#2020,1,2161
2020-03-31__深圳拓邦股份有限公司__002139__拓邦股份__2019年__年度报告.pdf,深圳拓邦股份有限公司#2019,1,2162
2021-04-22__深圳明阳电路科技股份有限公司__300739__明阳电路__2020年__年度报告.pdf,深圳明阳电路科技股份有限公司#2020,1,2163
2020-03-31__深圳普门科技股份有限公司__688389__普门科技__2019年__年度报告.pdf,深圳普门科技股份有限公司#2019,1,2164
2021-04-23__深圳汇洁集团股份有限公司__002763__汇洁股份__2020年__年度报告.pdf,深圳汇洁集团股份有限公司#2020,1,2165
2021-04-21__深圳海联讯科技股份有限公司__300277__海联讯__2020年__年度报告.pdf,深圳海联讯科技股份有限公司#2020,1,2166
2022-04-09__深圳科创新源新材料股份有限公司__300731__科创新源__2021年__年度报告.pdf,深圳科创新源新材料股份有限公司#2021,1,2167
2022-04-27__深圳科瑞技术股份有限公司__002957__科瑞技术__2021年__年度报告.pdf,深圳科瑞技术股份有限公司#2021,1,2168
2021-04-21__深圳美丽生态股份有限公司__000010__美丽生态__2020年__年度报告.pdf,深圳美丽生态股份有限公司#2020,1,2169
2022-04-28__深圳翰宇药业股份有限公司__300199__翰宇药业__2021年__年度报告.pdf,深圳翰宇药业股份有限公司#2021,1,2170
2021-04-20__深圳能源集团股份有限公司__000027__深圳能源__2020年__年度报告.pdf,深圳能源集团股份有限公司#2020,1,2171
2022-04-27__深圳至正高分子材料股份有限公司__603991__至正股份__2021年__年度报告.pdf,深圳至正高分子材料股份有限公司#2021,1,2172
2020-04-11__深圳莱宝高科技股份有限公司__002106__莱宝高科__2019年__年度报告.pdf,深圳莱宝高科技股份有限公司#2019,1,2173
2022-04-27__深圳诺普信农化股份有限公司__002215__诺普信__2021年__年度报告.pdf,深圳诺普信农化股份有限公司#2021,1,2174
2022-07-29__深圳雷曼光电科技股份有限公司__300162__雷曼光电__2021年__年度报告.pdf,深圳雷曼光电科技股份有限公司#2021,1,2175
2021-04-06__深圳雷柏科技股份有限公司__002577__雷柏科技__2020年__年度报告.pdf,深圳雷柏科技股份有限公司#2020,1,2176
2020-03-17__深圳顺络电子股份有限公司__002138__顺络电子__2019年__年度报告.pdf,深圳顺络电子股份有限公司#2019,1,2177
2021-04-28__深水海纳水务集团股份有限公司__300961__深水海纳__2020年__年度报告.pdf,深水海纳水务集团股份有限公司#2020,1,2178
2022-04-23__渤海汽车系统股份有限公司__600960__渤海汽车__2021年__年度报告.pdf,渤海汽车系统股份有限公司#2021,1,2179
2022-04-29__温州意华接插件股份有限公司__002897__意华股份__2021年__年度报告.pdf,温州意华接插件股份有限公司#2021,1,2180
2020-03-27__港中旅华贸国际物流股份有限公司__603128__华贸物流__2019年__年度报告.pdf,港中旅华贸国际物流股份有限公司#2019,1,2181
2022-04-25__湖北三峡旅游集团股份有限公司__002627__三峡旅游__2021年__年度报告.pdf,湖北三峡旅游集团股份有限公司#2021,1,2182
2022-04-29__湖北九有投资股份有限公司__600462__九有股份__2021年__年度报告.pdf,湖北九有投资股份有限公司#2021,1,2183
2021-03-26__湖北五方光电股份有限公司__002962__五方光电__2020年__年度报告.pdf,湖北五方光电股份有限公司#2020,1,2184
2022-04-28__湖北亨迪药业股份有限公司__301211__亨迪药业__2021年__年度报告.pdf,湖北亨迪药业股份有限公司#2021,1,2185
2022-04-27__湖北凯龙化工集团股份有限公司__002783__凯龙股份__2021年__年度报告.pdf,湖北凯龙化工集团股份有限公司#2021,1,2186
2022-04-22__湖北台基半导体股份有限公司__300046__台基股份__2021年__年度报告.pdf,湖北台基半导体股份有限公司#2021,1,2187
2021-04-15__湖北和远气体股份有限公司__002971__和远气体__2020年__年度报告.pdf,湖北和远气体股份有限公司#2020,1,2188
2021-03-30__湖北振华化学股份有限公司__603067__振华股份__2020年__年度报告.pdf,湖北振华化学股份有限公司#2020,1,2189
2022-04-29__湖北楚天智能交通股份有限公司__600035__楚天高速__2021年__年度报告.pdf,湖北楚天智能交通股份有限公司#2021,1,2190
2020-03-13__湖北济川药业股份有限公司__600566__济川药业__2019年__年度报告.pdf,湖北济川药业股份有限公司#2019,1,2191
2022-04-26__湖北盛天网络技术股份有限公司__300494__盛天网络__2021年__年度报告.pdf,湖北盛天网络技术股份有限公司#2021,1,2192
2021-04-29__湖北祥源新材科技股份有限公司__300980__祥源新材__2020年__年度报告.pdf,湖北祥源新材科技股份有限公司#2020,1,2193
2022-04-27__湖北福星科技股份有限公司__000926__福星股份__2021年__年度报告.pdf,湖北福星科技股份有限公司#2021,1,2194
2022-04-29__湖北美尔雅股份有限公司__600107__美尔雅__2021年__年度报告.pdf,湖北美尔雅股份有限公司#2021,1,2195
2022-03-30__湖南丽臣实业股份有限公司__001218__丽臣实业__2021年__年度报告.pdf,湖南丽臣实业股份有限公司#2021,1,2196
2020-04-18__湖南九典制药股份有限公司__300705__九典制药__2019年__年度报告.pdf,湖南九典制药股份有限公司#2019,1,2197
2021-04-17__湖南九典制药股份有限公司__300705__九典制药__2020年__年度报告.pdf,湖南九典制药股份有限公司#2020,1,2198
2022-04-27__湖南军信环保股份有限公司__301109__军信股份__2021年__年度报告.pdf,湖南军信环保股份有限公司#2021,1,2199
2022-03-18__湖南凯美特气体股份有限公司__002549__凯美特气__2021年__年度报告.pdf,湖南凯美特气体股份有限公司#2021,1,2200
2020-04-10__湖南华升股份有限公司__600156__华升股份__2019年__年度报告.pdf,湖南华升股份有限公司#2019,1,2201
2022-03-29__湖南华纳大药厂股份有限公司__688799__华纳药厂__2021年__年度报告.pdf,湖南华纳大药厂股份有限公司#2021,1,2202
2022-04-29__湖南华菱线缆股份有限公司__001208__华菱线缆__2021年__年度报告.pdf,湖南华菱线缆股份有限公司#2021,1,2203
2020-03-19__湖南华菱钢铁股份有限公司__000932__华菱钢铁__2019年__年度报告.pdf,湖南华菱钢铁股份有限公司#2019,1,2204
2021-03-27__湖南博云新材料股份有限公司__002297__博云新材__2020年__年度报告.pdf,湖南博云新材料股份有限公司#2020,1,2205
2022-04-28__湖南国科微电子股份有限公司__300672__国科微__2021年__年度报告.pdf,湖南国科微电子股份有限公司#2021,1,2206
2020-04-23__湖南天雁机械股份有限公司__900946__湖南天雁__2019年__年度报告.pdf,湖南天雁机械股份有限公司#2019,1,2207
2020-03-28__湖南投资集团股份有限公司__000548__湖南投资__2019年__年度报告.pdf,湖南投资集团股份有限公司#2019,1,2208
2022-02-28__湖南松井新材料股份有限公司__688157__松井股份__2021年__年度报告.pdf,湖南松井新材料股份有限公司#2021,1,2209
2022-05-25__湖南湘邮科技股份有限公司__600476__湘邮科技__2021年__年度报告.pdf,湖南湘邮科技股份有限公司#2021,1,2210
2022-04-28__湖南百利工程科技股份有限公司__603959__百利科技__2021年__年度报告.pdf,湖南百利工程科技股份有限公司#2021,1,2211
2021-04-22__湖南郴电国际发展股份有限公司__600969__郴电国际__2020年__年度报告.pdf,湖南郴电国际发展股份有限公司#2020,1,2212
2022-02-26__湖南金博碳素股份有限公司__688598__金博股份__2021年__年度报告.pdf,湖南金博碳素股份有限公司#2021,1,2213
2022-05-28__湖南领湃达志科技股份有限公司__300530__达志科技__2021年__年度报告.pdf,湖南领湃达志科技股份有限公司#2021,1,2214
2020-03-24__湖南黄金股份有限公司__002155__湖南黄金__2019年__年度报告.pdf,湖南黄金股份有限公司#2019,1,2215
2020-03-27__潍柴动力股份有限公司__000338__潍柴动力__2019年__年度报告.pdf,潍柴动力股份有限公司#2019,1,2216
2020-03-28__潍柴重机股份有限公司__000880__潍柴重机__2019年__年度报告.pdf,潍柴重机股份有限公司#2019,1,2217
2022-04-23__潜能恒信能源技术股份有限公司__300191__潜能恒信__2021年__年度报告.pdf,潜能恒信能源技术股份有限公司#2021,1,2218
2020-03-27__濮阳惠成电子材料股份有限公司__300481__濮阳惠成__2019年__年度报告.pdf,濮阳惠成电子材料股份有限公司#2019,1,2219
2020-03-20__瀛通通讯股份有限公司__002861__瀛通通讯__2019年__年度报告.pdf,瀛通通讯股份有限公司#2019,1,2220
2021-04-21__火星人厨具股份有限公司__300894__火星人__2020年__年度报告.pdf,火星人厨具股份有限公司#2020,1,2221
2022-04-15__火星人厨具股份有限公司__300894__火星人__2021年__年度报告.pdf,火星人厨具股份有限公司#2021,1,2222
2022-04-25__炬芯科技股份有限公司__688049__炬芯科技__2021年__年度报告.pdf,炬芯科技股份有限公司#2021,1,2223
2022-04-29__烟台东诚药业集团股份有限公司__002675__东诚药业__2021年__年度报告.pdf,烟台东诚药业集团股份有限公司#2021,1,2224
2020-04-08__烟台中宠食品股份有限公司__002891__中宠股份__2019年__年度报告.pdf,烟台中宠食品股份有限公司#2019,1,2225
2021-03-31__烟台北方安德利果汁股份有限公司__605198__安德利__2020年__年度报告.pdf,烟台北方安德利果汁股份有限公司#2020,1,2226
2022-04-27__烟台张裕葡萄酿酒股份有限公司__000869__张裕__2021年__年度报告.pdf,烟台张裕葡萄酿酒股份有限公司#2021,1,2227
2020-04-10__烟台杰瑞石油服务集团股份有限公司__002353__杰瑞股份__2019年__年度报告.pdf,烟台杰瑞石油服务集团股份有限公司#2019,1,2228
2021-04-20__烟台艾迪精密机械股份有限公司__603638__艾迪精密__2020年__年度报告.pdf,烟台艾迪精密机械股份有限公司#2020,1,2229
2020-04-20__烟台龙源电力技术股份有限公司__300105__龙源技术__2019年__年度报告.pdf,烟台龙源电力技术股份有限公司#2019,1,2230
2021-03-18__焦作万方铝业股份有限公司__000612__焦作万方__2020年__年度报告.pdf,焦作万方铝业股份有限公司#2020,1,2231
2022-04-23__熊猫金控股份有限公司__600599__熊猫金控__2021年__年度报告.pdf,熊猫金控股份有限公司#2021,1,2232
2021-03-30__爱司凯科技股份有限公司__300521__爱司凯__2020年__年度报告.pdf,爱司凯科技股份有限公司#2020,1,2233
2020-04-23__爱尔眼科医院集团股份有限公司__300015__爱尔眼科__2019年__年度报告.pdf,爱尔眼科医院集团股份有限公司#2019,1,2234
2022-04-16__牧高笛户外用品股份有限公司__603908__牧高笛__2021年__年度报告.pdf,牧高笛户外用品股份有限公司#2021,1,2235
2022-04-26__物产中大集团股份有限公司__600704__物产中大__2021年__年度报告.pdf,物产中大集团股份有限公司#2021,1,2236
2020-04-14__特变电工股份有限公司__600089__特变电工__2019年__年度报告.pdf,特变电工股份有限公司#2019,1,2237
2021-04-15__王力安防科技股份有限公司__605268__王力安防__2020年__年度报告.pdf,王力安防科技股份有限公司#2020,1,2238
2022-04-23__王府井集团股份有限公司__600859__王府井__2021年__年度报告.pdf,王府井集团股份有限公司#2021,1,2239
2021-04-10__现代投资股份有限公司__000900__现代投资__2020年__年度报告.pdf,现代投资股份有限公司#2020,1,2240
2022-04-28__珈伟新能源股份有限公司__300317__珈伟新能__2021年__年度报告.pdf,珈伟新能源股份有限公司#2021,1,2241
2020-02-28__珠海光库科技股份有限公司__300620__光库科技__2019年__年度报告.pdf,珠海光库科技股份有限公司#2019,1,2242
2022-03-31__珠海光库科技股份有限公司__300620__光库科技__2021年__年度报告.pdf,珠海光库科技股份有限公司#2021,1,2243
2021-03-31__珠海全志科技股份有限公司__300458__全志科技__2020年__年度报告.pdf,珠海全志科技股份有限公司#2020,1,2244
2020-03-25__珠海华金资本股份有限公司__000532__华金资本__2019年__年度报告.pdf,珠海华金资本股份有限公司#2019,1,2245
2021-04-20__珠海博杰电子股份有限公司__002975__博杰股份__2020年__年度报告.pdf,珠海博杰电子股份有限公司#2020,1,2246
2021-03-20__珠海市乐通化工股份有限公司__002319__乐通股份__2020年__年度报告.pdf,珠海市乐通化工股份有限公司#2020,1,2247
2020-04-17__珠海润都制药股份有限公司__002923__润都股份__2019年__年度报告.pdf,珠海润都制药股份有限公司#2019,1,2248
2021-03-16__珠海英搏尔电气股份有限公司__300681__英搏尔__2020年__年度报告.pdf,珠海英搏尔电气股份有限公司#2020,1,2249
2022-03-22__瑞芯微电子股份有限公司__603893__瑞芯微__2021年__年度报告.pdf,瑞芯微电子股份有限公司#2021,1,2250
2022-04-28__瑞茂通供应链管理股份有限公司__600180__瑞茂通__2021年__年度报告.pdf,瑞茂通供应链管理股份有限公司#2021,1,2251
2020-03-10__瑞达期货股份有限公司__002961__瑞达期货__2019年__年度报告.pdf,瑞达期货股份有限公司#2019,1,2252
2021-04-15__甘源食品股份有限公司__002991__甘源食品__2020年__年度报告.pdf,甘源食品股份有限公司#2020,1,2253
2020-04-15__甘肃上峰水泥股份有限公司__000672__上峰水泥__2019年__年度报告.pdf,甘肃上峰水泥股份有限公司#2019,1,2254
2022-04-20__甘肃亚盛实业集团股份有限公司__600108__亚盛集团__2021年__年度报告.pdf,甘肃亚盛实业(集团)股份有限公司#2021,1,2255
2020-03-31__甘肃工程咨询集团股份有限公司__000779__甘咨询__2019年__年度报告.pdf,甘肃工程咨询集团股份有限公司#2019,1,2256
2021-04-20__甘肃蓝科石化高新装备股份有限公司__601798__蓝科高新__2020年__年度报告.pdf,甘肃蓝科石化高新装备股份有限公司#2020,1,2257
2022-04-20__甘肃酒钢集团宏兴钢铁股份有限公司__600307__酒钢宏兴__2021年__年度报告.pdf,甘肃酒钢集团宏兴钢铁股份有限公司#2021,1,2258
2020-04-09__甘肃陇神戎发药业股份有限公司__300534__陇神戎发__2019年__年度报告.pdf,甘肃陇神戎发药业股份有限公司#2019,1,2259
2022-04-28__电光防爆科技股份有限公司__002730__电光科技__2021年__年度报告.pdf,电光防爆科技股份有限公司#2021,1,2260
2022-06-11__白银有色集团股份有限公司__601212__白银有色__2021年__年度报告.pdf,白银有色集团股份有限公司#2021,1,2261
2021-04-17__百大集团股份有限公司__600865__百大集团__2020年__年度报告.pdf,百大集团股份有限公司#2020,1,2262
2022-04-27__百洋产业投资集团股份有限公司__002696__百洋股份__2021年__年度报告.pdf,百洋产业投资集团股份有限公司#2021,1,2263
2020-04-09__益丰大药房连锁股份有限公司__603939__益丰药房__2019年__年度报告.pdf,益丰大药房连锁股份有限公司#2019,1,2264
2020-03-07__盐津铺子食品股份有限公司__002847__盐津铺子__2019年__年度报告.pdf,盐津铺子食品股份有限公司#2019,1,2265
2022-04-26__盛屯矿业集团股份有限公司__600711__盛屯矿业__2021年__年度报告.pdf,盛屯矿业集团股份有限公司#2021,1,2266
2022-04-15__盛德鑫泰新材料股份有限公司__300881__盛德鑫泰__2021年__年度报告.pdf,盛德鑫泰新材料股份有限公司#2021,1,2267
2022-03-29__盛新锂能集团股份有限公司__002240__盛新锂能__2021年__年度报告.pdf,盛新锂能集团股份有限公司#2021,1,2268
2022-03-02__盛美半导体设备上海股份有限公司__688082__盛美上海__2021年__年度报告.pdf,盛美半导体设备(上海)股份有限公司#2021,1,2269
2021-04-09__石家庄以岭药业股份有限公司__002603__以岭药业__2020年__年度报告.pdf,石家庄以岭药业股份有限公司#2020,1,2270
2021-03-30__石家庄通合电子科技股份有限公司__300491__通合科技__2020年__年度报告.pdf,石家庄通合电子科技股份有限公司#2020,1,2271
2022-04-29__碳元科技股份有限公司__603133__碳元科技__2021年__年度报告.pdf,碳元科技股份有限公司#2021,1,2272
2021-04-20__祖名豆制品股份有限公司__003030__祖名股份__2020年__年度报告.pdf,祖名豆制品股份有限公司#2020,1,2273
2020-03-31__神州数码信息服务股份有限公司__000555__神州信息__2019年__年度报告.pdf,神州数码信息服务股份有限公司#2019,1,2274
2020-03-31__神州数码集团股份有限公司__000034__神州数码__2019年__年度报告.pdf,神州数码集团股份有限公司#2019,1,2275
2021-04-20__神州高铁技术股份有限公司__000008__神州高铁__2020年__年度报告.pdf,神州高铁技术股份有限公司#2020,1,2276
2020-03-31__神思电子技术股份有限公司__300479__神思电子__2019年__年度报告.pdf,神思电子技术股份有限公司#2019,1,2277
2022-04-29__神通科技集团股份有限公司__605228__神通科技__2021年__年度报告.pdf,神通科技集团股份有限公司#2021,1,2278
2020-03-21__祥鑫科技股份有限公司__002965__祥鑫科技__2019年__年度报告.pdf,祥鑫科技股份有限公司#2019,1,2279
2022-04-28__福州达华智能科技股份有限公司__002512__达华智能__2021年__年度报告.pdf,福州达华智能科技股份有限公司#2021,1,2280
2020-04-18__福建七匹狼实业股份有限公司__002029__七匹狼__2019年__年度报告.pdf,福建七匹狼实业股份有限公司#2019,1,2281
2021-04-16__福建三木集团股份有限公司__000632__三木集团__2020年__年度报告.pdf,福建三木集团股份有限公司#2020,1,2282
2020-04-18__福建凤竹纺织科技股份有限公司__600493__凤竹纺织__2019年__年度报告.pdf,福建凤竹纺织科技股份有限公司#2019,1,2283
2020-04-10__福建南平太阳电缆股份有限公司__002300__太阳电缆__2019年__年度报告.pdf,福建南平太阳电缆股份有限公司#2019,1,2284
2020-04-07__福建发展高速公路股份有限公司__600033__福建高速__2019年__年度报告.pdf,福建发展高速公路股份有限公司#2019,1,2285
2020-03-28__福建圣农发展股份有限公司__002299__圣农发展__2019年__年度报告.pdf,福建圣农发展股份有限公司#2019,1,2286
2021-04-01__福建广生堂药业股份有限公司__300436__广生堂__2020年__年度报告.pdf,福建广生堂药业股份有限公司#2020,1,2287
2022-04-28__福建永福电力设计股份有限公司__300712__永福股份__2021年__年度报告.pdf,福建永福电力设计股份有限公司#2021,1,2288
2020-04-10__福建海峡环保集团股份有限公司__603817__海峡环保__2019年__年度报告.pdf,福建海峡环保集团股份有限公司#2019,1,2289
2021-04-17__福建漳州发展股份有限公司__000753__漳州发展__2020年__年度报告.pdf,福建漳州发展股份有限公司#2020,1,2290
2020-03-18__福建火炬电子科技股份有限公司__603678__火炬电子__2019年__年度报告.pdf,福建火炬电子科技股份有限公司#2019,1,2291
