status,master_id,company,company_norm,year,key,report_names,report_paths,question
matched,8746,新城控股集团股份有限公司,新城控股集团股份有限公司,2021,新城控股集团股份有限公司#2021,2022-03-31__新城控股集团股份有限公司__601155__新城控股__2021年__年度报告.pdf,data/2022-03-31__新城控股集团股份有限公司__601155__新城控股__2021年__年度报告.pdf,新城控股集团股份有限公司2021年的企业名称为？
matched,8761,广州尚品宅配家居股份有限公司,广州尚品宅配家居股份有限公司,2019,广州尚品宅配家居股份有限公司#2019,2020-04-18__广州尚品宅配家居股份有限公司__300616__尚品宅配__2019年__年度报告.pdf,data/2020-04-18__广州尚品宅配家居股份有限公司__300616__尚品宅配__2019年__年度报告.pdf,请提供2019年广州尚品宅配家居股份有限公司应付职工薪酬的详细数据。
matched,8768,深圳信测标准技术服务股份有限公司,深圳信测标准技术服务股份有限公司,2021,深圳信测标准技术服务股份有限公司#2021,2022-03-31__深圳信测标准技术服务股份有限公司__300938__信测标准__2021年__年度报告.pdf,data/2022-03-31__深圳信测标准技术服务股份有限公司__300938__信测标准__2021年__年度报告.pdf,2021年深圳信测标准技术服务股份有限公司固定资产是多少元？
matched,8769,博创科技股份有限公司,博创科技股份有限公司,2020,博创科技股份有限公司#2020,2021-03-17__博创科技股份有限公司__300548__博创科技__2020年__年度报告.pdf,data/2021-03-17__博创科技股份有限公司__300548__博创科技__2020年__年度报告.pdf,博创科技股份有限公司2020年的营业外支出为多少元？
matched,8771,博迈科海洋工程股份有限公司,博迈科海洋工程股份有限公司,2021,博迈科海洋工程股份有限公司#2021,2022-03-25__博迈科海洋工程股份有限公司__603727__博迈科__2021年__年度报告.pdf,data/2022-03-25__博迈科海洋工程股份有限公司__603727__博迈科__2021年__年度报告.pdf,2021年博迈科海洋工程股份有限公司交易性金融资产是多少元？
matched,8774,安徽省天然气开发股份有限公司,安徽省天然气开发股份有限公司,2021,安徽省天然气开发股份有限公司#2021,2022-04-09__安徽省天然气开发股份有限公司__603689__皖天然气__2021年__年度报告.pdf,data/2022-04-09__安徽省天然气开发股份有限公司__603689__皖天然气__2021年__年度报告.pdf,请告诉我安徽省天然气开发股份有限公司2021年的研发人员人数的具体数值
matched,8776,宁波继峰汽车零部件股份有限公司,宁波继峰汽车零部件股份有限公司,2019,宁波继峰汽车零部件股份有限公司#2019,2020-03-31__宁波继峰汽车零部件股份有限公司__603997__继峰股份__2019年__年度报告.pdf,data/2020-03-31__宁波继峰汽车零部件股份有限公司__603997__继峰股份__2019年__年度报告.pdf,请提供2019年宁波继峰汽车零部件股份有限公司法定代表人的详细数据。
matched,8777,海南葫芦娃药业集团股份有限公司,海南葫芦娃药业集团股份有限公司,2020,海南葫芦娃药业集团股份有限公司#2020,2021-04-17__海南葫芦娃药业集团股份有限公司__605199__葫芦娃__2020年__年度报告.pdf,data/2021-04-17__海南葫芦娃药业集团股份有限公司__605199__葫芦娃__2020年__年度报告.pdf,请提供2020年海南葫芦娃药业集团股份有限公司应付账款的详细数据。
matched,8791,天能电池集团股份有限公司,天能电池集团股份有限公司,2021,天能电池集团股份有限公司#2021,2022-03-31__天能电池集团股份有限公司__688819__天能股份__2021年__年度报告.pdf,data/2022-03-31__天能电池集团股份有限公司__688819__天能股份__2021年__年度报告.pdf,请提供2021年天能电池集团股份有限公司销售人员人数的详细数据。
matched,8795,湖南新五丰股份有限公司,湖南新五丰股份有限公司,2020,湖南新五丰股份有限公司#2020,2021-03-16__湖南新五丰股份有限公司__600975__新五丰__2020年__年度报告.pdf,data/2021-03-16__湖南新五丰股份有限公司__600975__新五丰__2020年__年度报告.pdf,2020年湖南新五丰股份有限公司其他非流动金融资产是多少元？
matched,8799,广州中海达卫星导航技术股份有限公司,广州中海达卫星导航技术股份有限公司,2019,广州中海达卫星导航技术股份有限公司#2019,2020-04-25__广州中海达卫星导航技术股份有限公司__300177__中海达__2019年__年度报告.pdf,data/2020-04-25__广州中海达卫星导航技术股份有限公司__300177__中海达__2019年__年度报告.pdf,2019年广州中海达卫星导航技术股份有限公司应收账款是多少元？
matched,8801,安徽元琛环保科技股份有限公司,安徽元琛环保科技股份有限公司,2021,安徽元琛环保科技股份有限公司#2021,2022-03-30__安徽元琛环保科技股份有限公司__688659__元琛科技__2021年__年度报告.pdf,data/2022-03-30__安徽元琛环保科技股份有限公司__688659__元琛科技__2021年__年度报告.pdf,2021年安徽元琛环保科技股份有限公司长期借款是多少元？
matched,8803,郑州捷安高科股份有限公司,郑州捷安高科股份有限公司,2020,郑州捷安高科股份有限公司#2020,2021-03-26__郑州捷安高科股份有限公司__300845__捷安高科__2020年__年度报告.pdf,data/2021-03-26__郑州捷安高科股份有限公司__300845__捷安高科__2020年__年度报告.pdf,请提供2020年郑州捷安高科股份有限公司所有者权益合计的详细数据。
matched,8805,深圳万讯自控股份有限公司,深圳万讯自控股份有限公司,2019,深圳万讯自控股份有限公司#2019,2020-04-21__深圳万讯自控股份有限公司__300112__万讯自控__2019年__年度报告.pdf,data/2020-04-21__深圳万讯自控股份有限公司__300112__万讯自控__2019年__年度报告.pdf,深圳万讯自控股份有限公司2019年的负债和所有者权益总计为多少元？
matched,8807,杭州聚合顺新材料股份有限公司,杭州聚合顺新材料股份有限公司,2020,杭州聚合顺新材料股份有限公司#2020,2021-04-16__杭州聚合顺新材料股份有限公司__605166__聚合顺__2020年__年度报告.pdf,data/2021-04-16__杭州聚合顺新材料股份有限公司__605166__聚合顺__2020年__年度报告.pdf,请告诉我杭州聚合顺新材料股份有限公司2020年的营业收入的具体数值
matched,8808,天津卓朗信息科技股份有限公司,天津卓朗信息科技股份有限公司,2019,天津卓朗信息科技股份有限公司#2019,2020-04-23__天津卓朗信息科技股份有限公司__600225__卓朗科技__2019年__年度报告.pdf,data/2020-04-23__天津卓朗信息科技股份有限公司__600225__卓朗科技__2019年__年度报告.pdf,请提供2019年天津卓朗信息科技股份有限公司销售人员人数的详细数据。
matched,8809,中新苏州工业园区开发集团股份有限公司,中新苏州工业园区开发集团股份有限公司,2021,中新苏州工业园区开发集团股份有限公司#2021,2022-04-16__中新苏州工业园区开发集团股份有限公司__601512__中新集团__2021年__年度报告.pdf,data/2022-04-16__中新苏州工业园区开发集团股份有限公司__601512__中新集团__2021年__年度报告.pdf,请告诉我中新苏州工业园区开发集团股份有限公司2021年的法定代表人的具体情况
matched,8812,武汉华中数控股份有限公司,武汉华中数控股份有限公司,2019,武汉华中数控股份有限公司#2019,2020-04-21__武汉华中数控股份有限公司__300161__华中数控__2019年__年度报告.pdf,data/2020-04-21__武汉华中数控股份有限公司__300161__华中数控__2019年__年度报告.pdf,提供武汉华中数控股份有限公司2019年流动资产，单位为元。
matched,8817,康龙化成北京新药技术股份有限公司,康龙化成北京新药技术股份有限公司,2021,康龙化成北京新药技术股份有限公司#2021,2022-03-28__康龙化成北京新药技术股份有限公司__300759__康龙化成__2021年__年度报告.pdf,data/2022-03-28__康龙化成北京新药技术股份有限公司__300759__康龙化成__2021年__年度报告.pdf,请提供2021年康龙化成北京新药技术股份有限公司法定代表人的详细数据。
matched,8824,华远地产股份有限公司,华远地产股份有限公司,2019,华远地产股份有限公司#2019,2020-04-25__华远地产股份有限公司__600743__华远地产__2019年__年度报告.pdf,data/2020-04-25__华远地产股份有限公司__600743__华远地产__2019年__年度报告.pdf,请告诉我华远地产股份有限公司2019年的证券代码的具体情况
matched,8834,大商股份有限公司,大商股份有限公司,2019,大商股份有限公司#2019,2020-04-21__大商股份有限公司__600694__大商股份__2019年__年度报告.pdf,data/2020-04-21__大商股份有限公司__600694__大商股份__2019年__年度报告.pdf,请告诉我大商股份有限公司2019年的技术人员人数的具体数值
matched,8836,四会富仕电子科技股份有限公司,四会富仕电子科技股份有限公司,2020,四会富仕电子科技股份有限公司#2020,2021-03-31__四会富仕电子科技股份有限公司__300852__四会富仕__2020年__年度报告.pdf,data/2021-03-31__四会富仕电子科技股份有限公司__300852__四会富仕__2020年__年度报告.pdf,四会富仕电子科技股份有限公司在2020年的时候归属于母公司所有者权益合计是多少元？
matched,8837,杭州安恒信息技术股份有限公司,杭州安恒信息技术股份有限公司,2019,杭州安恒信息技术股份有限公司#2019,2020-04-15__杭州安恒信息技术股份有限公司__688023__安恒信息__2019年__年度报告.pdf,data/2020-04-15__杭州安恒信息技术股份有限公司__688023__安恒信息__2019年__年度报告.pdf,杭州安恒信息技术股份有限公司在2019年的时候应收票据是多少元？
matched,8843,上海现代制药股份有限公司,上海现代制药股份有限公司,2019,上海现代制药股份有限公司#2019,2020-04-02__上海现代制药股份有限公司__600420__国药现代__2019年__年度报告.pdf,data/2020-04-02__上海现代制药股份有限公司__600420__国药现代__2019年__年度报告.pdf,上海现代制药股份有限公司在2019年的时候职工总人数是多少？
matched,8850,长白山旅游股份有限公司,长白山旅游股份有限公司,2019,长白山旅游股份有限公司#2019,2020-04-16__长白山旅游股份有限公司__603099__长白山__2019年__年度报告.pdf,data/2020-04-16__长白山旅游股份有限公司__603099__长白山__2019年__年度报告.pdf,提供长白山旅游股份有限公司2019年存货，单位为元。
matched,8854,上海爱婴室商务服务股份有限公司,上海爱婴室商务服务股份有限公司,2020,上海爱婴室商务服务股份有限公司#2020,2021-04-02__上海爱婴室商务服务股份有限公司__603214__爱婴室__2020年__年度报告.pdf,data/2021-04-02__上海爱婴室商务服务股份有限公司__603214__爱婴室__2020年__年度报告.pdf,上海爱婴室商务服务股份有限公司在2020年的时候实收资本是多少元？
matched,8858,安徽省交通规划设计研究总院股份有限公司,安徽省交通规划设计研究总院股份有限公司,2019,安徽省交通规划设计研究总院股份有限公司#2019,2020-04-23__安徽省交通规划设计研究总院股份有限公司__603357__设计总院__2019年__年度报告.pdf,data/2020-04-23__安徽省交通规划设计研究总院股份有限公司__603357__设计总院__2019年__年度报告.pdf,请告诉我安徽省交通规划设计研究总院股份有限公司2019年的投资收益的具体数值
matched,8861,昊华化工科技集团股份有限公司,昊华化工科技集团股份有限公司,2020,昊华化工科技集团股份有限公司#2020,2021-04-16__昊华化工科技集团股份有限公司__600378__昊华科技__2020年__年度报告.pdf,data/2021-04-16__昊华化工科技集团股份有限公司__600378__昊华科技__2020年__年度报告.pdf,请提供2020年昊华化工科技集团股份有限公司研发人员人数的详细数据。
matched,8862,中达安股份有限公司,中达安股份有限公司,2019,中达安股份有限公司#2019,2020-04-24__中达安股份有限公司__300635__中达安__2019年__年度报告.pdf,data/2020-04-24__中达安股份有限公司__300635__中达安__2019年__年度报告.pdf,提供中达安股份有限公司2019年短期借款，单位为元。
matched,8863,北京康辰药业股份有限公司,北京康辰药业股份有限公司,2020,北京康辰药业股份有限公司#2020,2021-03-23__北京康辰药业股份有限公司__603590__康辰药业__2020年__年度报告.pdf,data/2021-03-23__北京康辰药业股份有限公司__603590__康辰药业__2020年__年度报告.pdf,请提供2020年北京康辰药业股份有限公司存货的详细数据。
matched,8871,安徽建工集团股份有限公司,安徽建工集团股份有限公司,2020,安徽建工集团股份有限公司#2020,2021-03-24__安徽建工集团股份有限公司__600502__安徽建工__2020年__年度报告.pdf,data/2021-03-24__安徽建工集团股份有限公司__600502__安徽建工__2020年__年度报告.pdf,安徽建工集团股份有限公司在2020年的时候证券简称是什么？
matched,8872,上海维宏电子科技股份有限公司,上海维宏电子科技股份有限公司,2020,上海维宏电子科技股份有限公司#2020,2021-04-08__上海维宏电子科技股份有限公司__300508__维宏股份__2020年__年度报告.pdf,data/2021-04-08__上海维宏电子科技股份有限公司__300508__维宏股份__2020年__年度报告.pdf,提供上海维宏电子科技股份有限公司2020年净利润，单位为元。
matched,8873,上海华虹计通智能系统股份有限公司,上海华虹计通智能系统股份有限公司,2020,上海华虹计通智能系统股份有限公司#2020,2021-04-22__上海华虹计通智能系统股份有限公司__300330__华虹计通__2020年__年度报告.pdf,data/2021-04-22__上海华虹计通智能系统股份有限公司__300330__华虹计通__2020年__年度报告.pdf,我想知道2020年上海华虹计通智能系统股份有限公司投资收益是多少元？
matched,8881,山东南山智尚科技股份有限公司,山东南山智尚科技股份有限公司,2020,山东南山智尚科技股份有限公司#2020,2021-04-17__山东南山智尚科技股份有限公司__300918__南山智尚__2020年__年度报告.pdf,data/2021-04-17__山东南山智尚科技股份有限公司__300918__南山智尚__2020年__年度报告.pdf,请提供2020年山东南山智尚科技股份有限公司应交税费的详细数据。
matched,8884,上海城投控股股份有限公司,上海城投控股股份有限公司,2021,上海城投控股股份有限公司#2021,2022-03-26__上海城投控股股份有限公司__600649__城投控股__2021年__年度报告.pdf,data/2022-03-26__上海城投控股股份有限公司__600649__城投控股__2021年__年度报告.pdf,请告诉我上海城投控股股份有限公司2021年的证券简称的具体情况
matched,8890,日照港股份有限公司,日照港股份有限公司,2021,日照港股份有限公司#2021,2022-03-31__日照港股份有限公司__600017__日照港__2021年__年度报告.pdf,data/2022-03-31__日照港股份有限公司__600017__日照港__2021年__年度报告.pdf,请提供2021年日照港股份有限公司外文名称缩写的详细数据。
matched,8895,浙江开尔新材料股份有限公司,浙江开尔新材料股份有限公司,2020,浙江开尔新材料股份有限公司#2020,2021-04-16__浙江开尔新材料股份有限公司__300234__开尔新材__2020年__年度报告.pdf,data/2021-04-16__浙江开尔新材料股份有限公司__300234__开尔新材__2020年__年度报告.pdf,我想知道2020年浙江开尔新材料股份有限公司短期借款是多少元？
matched,8898,南京康尼机电股份有限公司,南京康尼机电股份有限公司,2020,南京康尼机电股份有限公司#2020,2021-04-10__南京康尼机电股份有限公司__603111__康尼机电__2020年__年度报告.pdf,data/2021-04-10__南京康尼机电股份有限公司__603111__康尼机电__2020年__年度报告.pdf,南京康尼机电股份有限公司2020年的流动负债为多少元？
matched,8901,江西沃格光电股份有限公司,江西沃格光电股份有限公司,2021,江西沃格光电股份有限公司#2021,2022-03-15__江西沃格光电股份有限公司__603773__沃格光电__2021年__年度报告.pdf,data/2022-03-15__江西沃格光电股份有限公司__603773__沃格光电__2021年__年度报告.pdf,江西沃格光电股份有限公司在2021年的时候应收票据是多少元？
matched,8904,北京百普赛斯生物科技股份有限公司,北京百普赛斯生物科技股份有限公司,2021,北京百普赛斯生物科技股份有限公司#2021,2022-04-15__北京百普赛斯生物科技股份有限公司__301080__百普赛斯__2021年__年度报告.pdf,data/2022-04-15__北京百普赛斯生物科技股份有限公司__301080__百普赛斯__2021年__年度报告.pdf,2021年北京百普赛斯生物科技股份有限公司营业总收入是多少元？
matched,8907,安徽艾可蓝环保股份有限公司,安徽艾可蓝环保股份有限公司,2020,安徽艾可蓝环保股份有限公司#2020,2021-02-24__安徽艾可蓝环保股份有限公司__300816__艾可蓝__2020年__年度报告.pdf,data/2021-02-24__安徽艾可蓝环保股份有限公司__300816__艾可蓝__2020年__年度报告.pdf,2020年安徽艾可蓝环保股份有限公司非流动负债是多少元？
matched,8910,爱司凯科技股份有限公司,爱司凯科技股份有限公司,2020,爱司凯科技股份有限公司#2020,2021-03-30__爱司凯科技股份有限公司__300521__爱司凯__2020年__年度报告.pdf,data/2021-03-30__爱司凯科技股份有限公司__300521__爱司凯__2020年__年度报告.pdf,请告诉我爱司凯科技股份有限公司2020年的营业外收入的具体数值
matched,8913,深圳市博硕科技股份有限公司,深圳市博硕科技股份有限公司,2020,深圳市博硕科技股份有限公司#2020,2021-04-09__深圳市博硕科技股份有限公司__300951__博硕科技__2020年__年度报告.pdf,data/2021-04-09__深圳市博硕科技股份有限公司__300951__博硕科技__2020年__年度报告.pdf,我想知道2020年深圳市博硕科技股份有限公司营业利润是多少元？
matched,8915,福建广生堂药业股份有限公司,福建广生堂药业股份有限公司,2020,福建广生堂药业股份有限公司#2020,2021-04-01__福建广生堂药业股份有限公司__300436__广生堂__2020年__年度报告.pdf,data/2021-04-01__福建广生堂药业股份有限公司__300436__广生堂__2020年__年度报告.pdf,请告诉我福建广生堂药业股份有限公司2020年的应收票据的具体数值
matched,8916,贵州茅台酒股份有限公司,贵州茅台酒股份有限公司,2019,贵州茅台酒股份有限公司#2019,2020-04-22__贵州茅台酒股份有限公司__600519__贵州茅台__2019年__年度报告.pdf,data/2020-04-22__贵州茅台酒股份有限公司__600519__贵州茅台__2019年__年度报告.pdf,请告诉我贵州茅台酒股份有限公司2019年的非流动资产合计的具体数值
matched,8922,西藏诺迪康药业股份有限公司,西藏诺迪康药业股份有限公司,2021,西藏诺迪康药业股份有限公司#2021,2022-03-12__西藏诺迪康药业股份有限公司__600211__西藏药业__2021年__年度报告.pdf,data/2022-03-12__西藏诺迪康药业股份有限公司__600211__西藏药业__2021年__年度报告.pdf,提供西藏诺迪康药业股份有限公司2021年非流动负债，单位为元。
matched,8924,青海华鼎实业股份有限公司,青海华鼎实业股份有限公司,2019,青海华鼎实业股份有限公司#2019,2020-04-21__青海华鼎实业股份有限公司__600243__青海华鼎__2019年__年度报告.pdf,data/2020-04-21__青海华鼎实业股份有限公司__600243__青海华鼎__2019年__年度报告.pdf,我想知道2019年青海华鼎实业股份有限公司非流动资产合计是多少元？
matched,8925,甘肃省敦煌种业集团股份有限公司,甘肃省敦煌种业集团股份有限公司,2019,甘肃省敦煌种业集团股份有限公司#2019,2020-03-20__甘肃省敦煌种业集团股份有限公司__600354__敦煌种业__2019年__年度报告.pdf,data/2020-03-20__甘肃省敦煌种业集团股份有限公司__600354__敦煌种业__2019年__年度报告.pdf,提供甘肃省敦煌种业集团股份有限公司2019年货币资金，单位为元。
matched,8926,无锡威唐工业技术股份有限公司,无锡威唐工业技术股份有限公司,2019,无锡威唐工业技术股份有限公司#2019,2020-04-20__无锡威唐工业技术股份有限公司__300707__威唐工业__2019年__年度报告.pdf,data/2020-04-20__无锡威唐工业技术股份有限公司__300707__威唐工业__2019年__年度报告.pdf,无锡威唐工业技术股份有限公司2019年的财务费用为多少元？
matched,8937,江苏东华测试技术股份有限公司,江苏东华测试技术股份有限公司,2019,江苏东华测试技术股份有限公司#2019,2020-04-14__江苏东华测试技术股份有限公司__300354__东华测试__2019年__年度报告.pdf,data/2020-04-14__江苏东华测试技术股份有限公司__300354__东华测试__2019年__年度报告.pdf,请提供2019年江苏东华测试技术股份有限公司营业外收入的详细数据。
matched,8941,杭州解百集团股份有限公司,杭州解百集团股份有限公司,2021,杭州解百集团股份有限公司#2021,2022-03-25__杭州解百集团股份有限公司__600814__杭州解百__2021年__年度报告.pdf,data/2022-03-25__杭州解百集团股份有限公司__600814__杭州解百__2021年__年度报告.pdf,请告诉我杭州解百集团股份有限公司2021年的电子信箱的具体情况
matched,8944,山西科新发展股份有限公司,山西科新发展股份有限公司,2019,山西科新发展股份有限公司#2019,2020-03-31__山西科新发展股份有限公司__600234__科新发展__2019年__年度报告.pdf,data/2020-03-31__山西科新发展股份有限公司__600234__科新发展__2019年__年度报告.pdf,提供山西科新发展股份有限公司2019年流动资产，单位为元。
matched,8945,沈阳金山能源股份有限公司,沈阳金山能源股份有限公司,2021,沈阳金山能源股份有限公司#2021,2022-04-08__沈阳金山能源股份有限公司__600396__金山股份__2021年__年度报告.pdf,data/2022-04-08__沈阳金山能源股份有限公司__600396__金山股份__2021年__年度报告.pdf,沈阳金山能源股份有限公司2021年的法定代表人为？
matched,8950,上海兰卫医学检验所股份有限公司,上海兰卫医学检验所股份有限公司,2021,上海兰卫医学检验所股份有限公司#2021,2022-03-29__上海兰卫医学检验所股份有限公司__301060__兰卫医学__2021年__年度报告.pdf,data/2022-03-29__上海兰卫医学检验所股份有限公司__301060__兰卫医学__2021年__年度报告.pdf,我想知道2021年上海兰卫医学检验所股份有限公司流动负债是多少元？
matched,8955,恒通物流股份有限公司,恒通物流股份有限公司,2019,恒通物流股份有限公司#2019,2020-04-25__恒通物流股份有限公司__603223__恒通股份__2019年__年度报告.pdf,data/2020-04-25__恒通物流股份有限公司__603223__恒通股份__2019年__年度报告.pdf,恒通物流股份有限公司2019年的销售费用为多少元？
matched,8962,创业黑马科技集团股份有限公司,创业黑马科技集团股份有限公司,2021,创业黑马科技集团股份有限公司#2021,2022-03-17__创业黑马科技集团股份有限公司__300688__创业黑马__2021年__年度报告.pdf,data/2022-03-17__创业黑马科技集团股份有限公司__300688__创业黑马__2021年__年度报告.pdf,提供创业黑马科技集团股份有限公司2021年管理费用，单位为元。
matched,8964,北矿科技股份有限公司,北矿科技股份有限公司,2019,北矿科技股份有限公司#2019,2020-04-14__北矿科技股份有限公司__600980__北矿科技__2019年__年度报告.pdf,data/2020-04-14__北矿科技股份有限公司__600980__北矿科技__2019年__年度报告.pdf,2019年北矿科技股份有限公司营业收入是多少元？
matched,8970,福建赛特新材股份有限公司,福建赛特新材股份有限公司,2020,福建赛特新材股份有限公司#2020,2021-04-15__福建赛特新材股份有限公司__688398__赛特新材__2020年__年度报告.pdf,data/2021-04-15__福建赛特新材股份有限公司__688398__赛特新材__2020年__年度报告.pdf,请告诉我福建赛特新材股份有限公司2020年的长期借款的具体数值
matched,8975,南京药石科技股份有限公司,南京药石科技股份有限公司,2020,南京药石科技股份有限公司#2020,2021-03-26__南京药石科技股份有限公司__300725__药石科技__2020年__年度报告.pdf,data/2021-03-26__南京药石科技股份有限公司__300725__药石科技__2020年__年度报告.pdf,请告诉我南京药石科技股份有限公司2020年的应交税费的具体数值
matched,8977,江苏三六五网络股份有限公司,江苏三六五网络股份有限公司,2019,江苏三六五网络股份有限公司#2019,2020-04-18__江苏三六五网络股份有限公司__300295__三六五网__2019年__年度报告.pdf,data/2020-04-18__江苏三六五网络股份有限公司__300295__三六五网__2019年__年度报告.pdf,提供江苏三六五网络股份有限公司2019年所有者权益合计，单位为元。
matched,8981,深圳市长亮科技股份有限公司,深圳市长亮科技股份有限公司,2021,深圳市长亮科技股份有限公司#2021,2022-04-15__深圳市长亮科技股份有限公司__300348__长亮科技__2021年__年度报告.pdf,data/2022-04-15__深圳市长亮科技股份有限公司__300348__长亮科技__2021年__年度报告.pdf,我想知道2021年深圳市长亮科技股份有限公司应交税费是多少元？
matched,8982,浙江吉华集团股份有限公司,浙江吉华集团股份有限公司,2019,浙江吉华集团股份有限公司#2019,2020-04-23__浙江吉华集团股份有限公司__603980__吉华集团__2019年__年度报告.pdf,data/2020-04-23__浙江吉华集团股份有限公司__603980__吉华集团__2019年__年度报告.pdf,浙江吉华集团股份有限公司2019年的非流动负债为多少元？
matched,8983,浙江海正药业股份有限公司,浙江海正药业股份有限公司,2021,浙江海正药业股份有限公司#2021,2022-03-29__浙江海正药业股份有限公司__600267__海正药业__2021年__年度报告.pdf,data/2022-03-29__浙江海正药业股份有限公司__600267__海正药业__2021年__年度报告.pdf,提供浙江海正药业股份有限公司2021年办公地址的信息。
matched,8988,河南四方达超硬材料股份有限公司,河南四方达超硬材料股份有限公司,2020,河南四方达超硬材料股份有限公司#2020,2021-03-27__河南四方达超硬材料股份有限公司__300179__四方达__2020年__年度报告.pdf,data/2021-03-27__河南四方达超硬材料股份有限公司__300179__四方达__2020年__年度报告.pdf,我想知道2020年河南四方达超硬材料股份有限公司其他非流动金融资产是多少元？
matched,8991,丹化化工科技股份有限公司,丹化化工科技股份有限公司,2020,丹化化工科技股份有限公司#2020,2021-04-15__丹化化工科技股份有限公司__600844__丹化科技__2020年__年度报告.pdf,data/2021-04-15__丹化化工科技股份有限公司__600844__丹化科技__2020年__年度报告.pdf,请告诉我丹化化工科技股份有限公司2020年的实收资本的具体数值
matched,8993,大唐华银电力股份有限公司,大唐华银电力股份有限公司,2020,大唐华银电力股份有限公司#2020,2021-03-31__大唐华银电力股份有限公司__600744__华银电力__2020年__年度报告.pdf,data/2021-03-31__大唐华银电力股份有限公司__600744__华银电力__2020年__年度报告.pdf,请提供2020年大唐华银电力股份有限公司外文名称缩写的详细数据。
matched,8995,上海梅林正广和股份有限公司,上海梅林正广和股份有限公司,2020,上海梅林正广和股份有限公司#2020,2021-03-31__上海梅林正广和股份有限公司__600073__上海梅林__2020年__年度报告.pdf,data/2021-03-31__上海梅林正广和股份有限公司__600073__上海梅林__2020年__年度报告.pdf,上海梅林正广和股份有限公司在2020年的时候研发人员人数是多少？
matched,9001,龙岩卓越新能源股份有限公司,龙岩卓越新能源股份有限公司,2021,龙岩卓越新能源股份有限公司#2021,2022-03-29__龙岩卓越新能源股份有限公司__688196__卓越新能__2021年__年度报告.pdf,data/2022-03-29__龙岩卓越新能源股份有限公司__688196__卓越新能__2021年__年度报告.pdf,请告诉我龙岩卓越新能源股份有限公司2021年的应付账款的具体数值
matched,9011,山东金麒麟股份有限公司,山东金麒麟股份有限公司,2020,山东金麒麟股份有限公司#2020,2021-04-07__山东金麒麟股份有限公司__603586__金麒麟__2020年__年度报告.pdf,data/2021-04-07__山东金麒麟股份有限公司__603586__金麒麟__2020年__年度报告.pdf,请告诉我山东金麒麟股份有限公司2020年的公司网址的具体情况
matched,9012,扬州扬杰电子科技股份有限公司,扬州扬杰电子科技股份有限公司,2019,扬州扬杰电子科技股份有限公司#2019,2020-04-18__扬州扬杰电子科技股份有限公司__300373__扬杰科技__2019年__年度报告.pdf,data/2020-04-18__扬州扬杰电子科技股份有限公司__300373__扬杰科技__2019年__年度报告.pdf,我想知道2019年扬州扬杰电子科技股份有限公司证券简称是什么？
matched,9020,浙江寿仙谷医药股份有限公司,浙江寿仙谷医药股份有限公司,2021,浙江寿仙谷医药股份有限公司#2021,2022-04-01__浙江寿仙谷医药股份有限公司__603896__寿仙谷__2021年__年度报告.pdf,data/2022-04-01__浙江寿仙谷医药股份有限公司__603896__寿仙谷__2021年__年度报告.pdf,浙江寿仙谷医药股份有限公司在2021年的时候非流动负债是多少元？
matched,9027,中节能国祯环保科技股份有限公司,中节能国祯环保科技股份有限公司,2019,中节能国祯环保科技股份有限公司#2019,2020-04-24__中节能国祯环保科技股份有限公司__300388__节能国祯__2019年__年度报告.pdf,data/2020-04-24__中节能国祯环保科技股份有限公司__300388__节能国祯__2019年__年度报告.pdf,我想知道2019年中节能国祯环保科技股份有限公司其他非流动金融资产是多少元？
matched,9029,江河创建集团股份有限公司,江河创建集团股份有限公司,2019,江河创建集团股份有限公司#2019,2020-03-31__江河创建集团股份有限公司__601886__江河集团__2019年__年度报告.pdf,data/2020-03-31__江河创建集团股份有限公司__601886__江河集团__2019年__年度报告.pdf,提供江河创建集团股份有限公司2019年营业总成本，单位为元。
matched,9030,浙江兆丰机电股份有限公司,浙江兆丰机电股份有限公司,2019,浙江兆丰机电股份有限公司#2019,2020-04-21__浙江兆丰机电股份有限公司__300695__兆丰股份__2019年__年度报告.pdf,data/2020-04-21__浙江兆丰机电股份有限公司__300695__兆丰股份__2019年__年度报告.pdf,提供浙江兆丰机电股份有限公司2019年外文名称的信息。
matched,9031,芜湖伯特利汽车安全系统股份有限公司,芜湖伯特利汽车安全系统股份有限公司,2021,芜湖伯特利汽车安全系统股份有限公司#2021,2022-04-09__芜湖伯特利汽车安全系统股份有限公司__603596__伯特利__2021年__年度报告.pdf,data/2022-04-09__芜湖伯特利汽车安全系统股份有限公司__603596__伯特利__2021年__年度报告.pdf,请提供2021年伯特利博士及以上的员工人数的详细数据。
matched,9044,弘元绿色能源股份有限公司,弘元绿色能源股份有限公司,2020,弘元绿色能源股份有限公司#2020,2021-04-22__弘元绿色能源股份有限公司__603185__弘元绿能__2020年__年度报告.pdf,data/2021-04-22__弘元绿色能源股份有限公司__603185__弘元绿能__2020年__年度报告.pdf,请提供2020年弘元绿色能源股份有限公司职工总人数的详细数据。
matched,9046,烟台正海生物科技股份有限公司,烟台正海生物科技股份有限公司,2019,烟台正海生物科技股份有限公司#2019,2020-04-10__烟台正海生物科技股份有限公司__300653__正海生物__2019年__年度报告.pdf,data/2020-04-10__烟台正海生物科技股份有限公司__300653__正海生物__2019年__年度报告.pdf,2019年正海生物企业名称是什么？
